DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file.
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	AMG
PN4RA_k141_15857	1.414213562
PN4RH_k141_478335_1	1.414213562
PN4RH_k141_994008_1	1.414213562
PN5CA_k141_660850	1.414213562
PN5CD_k141_625085	1.414213562
PN5CE_k141_511662	1.414213562
PN5CH_k141_31305	1.414213562
PN5IE_k141_65911	1.414213562
PN5LF_k141_777742	1.414213562
PN5LH_k141_262130	1.414213562
PN5RA_k141_266514_1	1.414213562
PN5RC_k141_135445_1	1.414213562
PN5RG_k141_69413	1.414213562
PN6RA_k141_1625779	1.414213562
PN6RB_k141_1405696	1.414213562
PN6RG_k141_802421	1.414213562
PN6RM_k141_603753	1.414213562
PN6RO_k141_440031_1	1.414213562
PN6RO_k141_691402	1.414213562
PN6RQ_k141_1283042_1_fragment_1	1.414213562
PN6RR_k141_1477052	1.414213562
PN7RB_k141_494803_1	1.414213562
PN7RB_k141_566729	1.414213562
PN7RD_k141_1051714	1.414213562
PN7RE_k141_1084570	1.414213562
PN7RF_k141_333289	1.414213562
PN7RK_k141_784028	1.414213562
PN7RL_k141_574037	1.414213562
PN7RM_k141_471039	1.414213562
PN7RO_k141_1162999	1.414213562
PN7RO_k141_1695183	1.414213562
PN7RO_k141_280888	1.414213562
PN8RC_k141_809804_1	1.414213562
PN8RF_k141_1002309_fragment_1	1.414213562
PN8RF_k141_1171496	1.414213562
PN8RF_k141_943175	1.414213562
PN8RI_k141_1266294	1.414213562
PN8RI_k141_446867	1.414213562
PN8RJ_k141_321283	1.414213562
PN8RK_k141_348541	1.414213562
PN8RM_k141_1732426	1.414213562
PN8RS_k141_1017623	1.414213562
PN8RS_k141_882908	1.414213562
PN9RD_k141_1241581	1.414213562
PN9RE_k141_79029	1.414213562
PN9RJ_k141_512882	1.414213562
PN9RQ_k141_1850217	1.414213562
PN9RQ_k141_893481	1.414213562
Q21_NODE_20	1.414213562
PN10RF_k141_1253203_1	1.414213562
PN13RR_k141_312393	1.414213562
PN1RB_k141_187696	1.414213562
PN2CB_k141_509643	1.414213562
PN3CA_k141_48453_1	1.414213562
PN3RE_k141_2050610	1.414213562
PN5LF_k141_777765	1.414213562
PN5RG_k141_786192	1.414213562
PN6RC_k141_247133	1.414213562
PN6RI_k141_817900	1.414213562
PN1CI_k141_168769	1.414213562
PN6RD_k141_1018786	1.414213562
PN15RE_k141_4251	1.414213562
PN16RC_k141_623942_1	1.414213562
PN10RL_k141_52239	1.414213562
PN10RR_k141_331744	1.414213562
PN13RI_k141_1793612	1.414213562
PN13RM_k141_783761	1.414213562
PN14RS_k141_832764	1.414213562
PN14RT_k141_540033	1.414213562
PN15RG_k141_820932	1.414213562
PN16RM_k141_384964	1.414213562
PN1LH_k141_1557523	1.414213562
PN1RB_k141_3341536	1.414213562
PN1RL_k141_440067_1	1.414213562
PN3LD_k141_742240_1	1.414213562
PN5CA_k141_68343	1.414213562
PN5LA_k141_126812	1.414213562
PN5LB_k141_25717_1	1.414213562
PN5RE_k141_1091074	1.414213562
PN5RH_k141_545367	1.414213562
PN6RT_k141_457556	1.414213562
PN7RG_k141_1226339_1	1.414213562
PN8RD_k141_396277	1.414213562
PN8RF_k141_1119899	1.414213562
PN8RH_k141_292905	1.414213562
PN8RO_k141_1457006	1.414213562
PN8RR_k141_841908	1.414213562
PN10RO_k141_1097065_1	1.414213562
PN13RQ_k141_1230258_1	1.414213562
PN14RE_k141_1087465	1.414213562
PN15RB_k141_1065839_1	1.414213562
PN15RI_k141_199759	1.414213562
PN1LC_k141_1844129	1.414213562
PN2LD_k141_1777483	1.414213562
PN3CA_k141_194849	1.414213562
PN4RF_k141_383589	1.414213562
PN5RE_k141_517819_1	1.414213562
PN8RL_k141_96936	1.414213562
PN8RM_k141_1773463	1.414213562
PN8RS_k141_1560205	1.414213562
PN10RG_k141_1339270	1.414213562
PN10RG_k141_693196	1.414213562
PN10RJ_k141_1373778_1	1.414213562
PN10RJ_k141_391353_1	1.414213562
PN10RO_k141_1769886_1	1.414213562
PN10RQ_k141_1323465	1.414213562
PN10RT_k141_1740488	1.414213562
PN11RA_k141_1021454	1.414213562
PN11RA_k141_2939077	1.414213562
PN11RC_k141_2791924	1.414213562
PN11RN_k141_1082296	1.414213562
PN12RC_k141_21965_1	1.414213562
PN12RD_k141_609235	1.414213562
PN12RE_k141_187075	1.414213562
PN12RE_k141_503003	1.414213562
PN13RI_k141_1439479	1.414213562
PN13RI_k141_1701258	1.414213562
PN13RR_k141_649571	1.414213562
PN13RR_k141_727430	1.414213562
PN13RS_k141_1801432	1.414213562
PN14RA_k141_1215118	1.414213562
PN14RC_k141_695096	1.414213562
PN14RH_k141_375210_1	1.414213562
PN14RJ_k141_466617	1.414213562
PN14RM_k141_700890	1.414213562
PN14RQ_k141_39104	1.414213562
PN15RA_k141_59598	1.414213562
PN15RA_k141_874666_1	1.414213562
PN15RO_k141_408587	1.414213562
PN16RC_k141_1828163_1	1.414213562
PN16RE_k141_1462563	1.414213562
PN16RE_k141_1615968	1.414213562
PN16RF_k141_113949	1.414213562
PN16RF_k141_1692272	1.414213562
PN16RF_k141_639430_1	1.414213562
PN16RN_k141_763731_1	1.414213562
PN16RP_k141_177684	1.414213562
PN16RP_k141_430541_1	1.414213562
PN1CB_k141_802772	1.414213562
PN1CC_k141_707885_1	1.414213562
PN1CC_k141_857262	1.414213562
PN1CD_k141_1326353	1.414213562
PN1CI_k141_46984	1.414213562
PN1CI_k141_70822	1.414213562
PN1CL_k141_891906	1.414213562
PN1JE_k141_374676	1.414213562
PN1LC_k141_759804	1.414213562
PN1RA_k141_2375438	1.414213562
PN1RA_k141_4399300	1.414213562
PN1RB_k141_3834305	1.414213562
PN1RE_k141_832392	1.414213562
PN1RF_k141_1245141	1.414213562
PN1RI_k141_23790	1.414213562
PN1RK_k141_637737_1	1.414213562
PN1RL_k141_807512	1.414213562
PN2CD_k141_1014057	1.414213562
PN2DG_k141_59552	1.414213562
PN2DG_k141_748	1.414213562
PN2IF_k141_155310	1.414213562
PN2JA_k141_62158	1.414213562
PN2LB_k141_727493	1.414213562
PN2RA_k141_1509957	1.414213562
PN2RA_k141_2236183	1.414213562
PN2RA_k141_25814	1.414213562
PN3CB_k141_1244447_1	1.414213562
PN3CF_k141_202526	1.414213562
PN3DG_k141_423468	1.414213562
PN3GA_k141_385042	1.414213562
PN3GA_k141_388291	1.414213562
PN3LA_k141_1628296_1	1.414213562
PN3LB_k141_700544	1.414213562
PN3LG_k141_766792	1.414213562
PN3RB_k141_1423026	1.414213562
PN3RF_k141_1392102_1	1.414213562
PN3RG_k141_2369896_1	1.414213562
PN4RE_k141_1290081	1.414213562
PN4RE_k141_1839952_1	1.414213562
PN4RE_k141_619553	1.414213562
PN5CA_k141_23191	1.414213562
PN5CA_k141_438933	1.414213562
PN5CA_k141_547876_1	1.414213562
PN5CG_k141_69877	1.414213562
PN5IA_k141_183911_1	1.414213562
PN5LA_k141_310390	1.414213562
PN5LA_k141_40578_1	1.414213562
PN5LC_k141_489939	1.414213562
PN5LD_k141_661536	1.414213562
PN5LE_k141_356659_1	1.414213562
PN5RD_k141_815928_1	1.414213562
PN5RG_k141_1041951	1.414213562
PN5RG_k141_281808	1.414213562
PN5RH_k141_566550_1	1.414213562
PN6RB_k141_2209895	1.414213562
PN6RH_k141_1965642	1.414213562
PN6RI_k141_884011	1.414213562
PN6RJ_k141_835955	1.414213562
PN6RL_k141_103982_1	1.414213562
PN6RL_k141_699595	1.414213562
PN6RM_k141_1871846_1	1.414213562
PN6RO_k141_739324	1.414213562
PN7RB_k141_1687937	1.414213562
PN7RD_k141_489487	1.414213562
PN7RF_k141_989066	1.414213562
PN7RG_k141_1802092	1.414213562
PN7RG_k141_27728_1	1.414213562
PN7RG_k141_578369	1.414213562
PN7RG_k141_928529	1.414213562
PN7RJ_k141_504392	1.414213562
PN7RL_k141_1212350_1	1.414213562
PN7RL_k141_208686_1	1.414213562
PN7RM_k141_800918_1	1.414213562
PN8RE_k141_821956	1.414213562
PN8RE_k141_876975	1.414213562
PN8RG_k141_1576372	1.414213562
PN8RL_k141_1596102_1	1.414213562
PN8RN_k141_100089	1.414213562
PN8RP_k141_1169403	1.414213562
PN8RP_k141_87535_1	1.414213562
PN8RS_k141_1470528	1.414213562
PN9RI_k141_50737	1.414213562
PN9RI_k141_918575_1	1.414213562
PN9RJ_k141_1045020	1.414213562
PN9RJ_k141_1111314	1.414213562
PN9RJ_k141_343377	1.414213562
PN9RK_k141_515468	1.414213562
PN9RK_k141_608543	1.414213562
PN9RO_k141_540866	1.414213562
PN1RD_k141_3290110	1.414213562
PN2GG_k141_543840	1.414213562
PN3LC_k141_758942	1.414213562
PN3RH_k141_461856	1.414213562
PN14RG_k141_808656	1.414213562
PN1RI_k141_608887	1.414213562
PN1LI_k141_1113016	1.414213562
PN12RG_k141_383361	1.414213562
PN4RB_k141_90732	1.414213562
PN5RA_k141_306259	1.414213562
PN10RT_k141_1458800	1.414213562
PN12RD_k141_171239	1.414213562
PN13RS_k141_1935103	1.414213562
PN14RG_k141_1550270_1	1.414213562
PN14RM_k141_315830	1.414213562
PN14RO_k141_187859	1.414213562
PN14RO_k141_872623_1	1.414213562
PN14RT_k141_756958	1.414213562
PN15RI_k141_475663	1.414213562
PN16RT_k141_1381774_1	1.414213562
PN1JG_k141_150547	1.414213562
PN1JH_k141_70288_1	1.414213562
PN1LC_k141_536299	1.414213562
PN1RL_k141_1089459	1.414213562
PN2RF_k141_981220	1.414213562
PN3LA_k141_118996	1.414213562
PN3RG_k141_1642666_1	1.414213562
PN3RG_k141_626949_1	1.414213562
PN5RB_k141_390097_1	1.414213562
PN6RO_k141_1196183_1	1.414213562
PN6RQ_k141_1738485	1.414213562
PN15RI_k141_930486	1.414213562
PN16RE_k141_1662191	1.414213562
PN16RP_k141_251117	1.414213562
PN4RE_k141_1596026	1.414213562
PN5RC_k141_234274	1.414213562
PN5RD_k141_491047	1.414213562
PN5RG_k141_10580	1.414213562
PN6RO_k141_70748	1.414213562
PN8RB_k141_225022	1.414213562
PN8RI_k141_645630	1.414213562
PN8RR_k141_539349	1.414213562
H124_NODE_1_1_fragment_1	1
J381_NODE_1_1	1
PN10RG_k141_1579470	1
PN12RA_k141_61631_1	1
PN12RC_k141_929470_1	1
PN13RL_k141_2332443	1
PN14RB_k141_312447	1
PN15RI_k141_730393	1
PN16RA_k141_654191	1
PN1LK_k141_495194	1
PN1RA_k141_2068615	1
PN1RL_k141_2011656	1
PN1RL_k141_2037188	1
PN3CD_k141_551667	1
PN3DG_k141_247309	1
PN3RD_k141_2098054	1
PN5CE_k141_43426	1
PN5RG_k141_45935	1
PN6RM_k141_1677319	1
PN7RJ_k141_1445865_1	1
PN7RK_k141_648152	1
PN9RI_k141_1126676_1	1
PN13RM_k141_1559175	1
PN15RF_k141_956139	1
PN16RC_k141_1609816_1	1
PN3RG_k141_1326090	1
PN1RL_k141_1737384_1	1
PN15RA_k141_132227	1
PN3DD_k141_118164	1
PN13RR_k141_1323883	1
PN7RM_k141_1189755	1
PN6RM_k141_313247	1
PN7RN_k141_323106	1
PN7RO_k141_1314925	1
PN11RF_k141_2326392	1
PN14RN_k141_960128	1
PN1RH_k141_3088510	1
PN1RL_k141_2264280	1
PN2RF_k141_421857	1
PN1GG_k141_438038	1
PN1RF_k141_334633	1
CH1_NODE_16_1	1
CH1_NODE_19	1
GY2_NODE_24_1	1
GY8_NODE_2_1	1
H19_NODE_1_1	1
J1343_NODE_19	1
J339_NODE_1_1	1
PN3RG_k141_2685503	1
Q21_NODE_15	1
Q21_NODE_9_1	1
XR16_NODE_53_1	1
PN1JE_k141_487281	1
PN3CB_k141_1512286_1	1
PN6RR_k141_1031630	1
TY10_NODE_2_1	1
PN5CH_k141_106722	1
J427_NODE_8	1
CH13_NODE_24_1	1
PN11RA_k141_2021951_1	1
PN11RC_k141_1959176	1
PN11RG_k141_540136	1
PN11RK_k141_2102169	1
PN11RL_k141_477086	1
PN12RJ_k141_396806	1
PN13RA_k141_2254628	1
PN14RR_k141_184264_fragment_1	1
PN16RE_k141_465396	1
PN1CD_k141_511900	1
PN1CF_k141_459621	1
PN1CI_k141_504757	1
PN1GE_k141_305117	1
PN1GF_k141_162414	1
PN1GF_k141_35582	1
PN1LI_k141_1118363_1	1
PN1RF_k141_665741	1
PN1RG_k141_381374	1
PN1RI_k141_607224	1
PN1RL_k141_1817957	1
PN2CB_k141_1338302	1
PN2RA_k141_627841	1
PN2RG_k141_499345	1
PN3CF_k141_2516765	1
PN3JE_k141_1973	1
PN3LA_k141_9696	1
PN3LC_k141_695144	1
PN3RA_k141_1538218	1
PN3RA_k141_614558_1	1
PN3RE_k141_1225599	1
PN4RE_k141_985043	1
PN5CB_k141_118046	1
PN5CC_k141_61128	1
PN5LA_k141_64767	1
PN5LF_k141_732312_fragment_1	1
PN5LH_k141_509752	1
PN5RE_k141_431224_1	1
PN5RF_k141_370406	1
PN6RB_k141_141750	1
PN6RN_k141_205111_1	1
PN8RG_k141_479921	1
PN8RG_k141_971732	1
PN9RE_k141_45117	1
PN9RO_k141_1028206	1
PN8RO_k141_708628	1
PN3RD_k141_1346631	1
PN8RG_k141_682231	1
PN5JH_k141_297003	1
PN14RQ_k141_46322	1
PN1RH_k141_506078	1
PN7RL_k141_552281_fragment_1	1
PN5RB_k141_792740_1	1
PN10RL_k141_1876698	1
PN13RE_k141_821292	1
PN13RI_k141_83982	1
PN2CI_k141_2699851	1
PN14RD_k141_1701072	1
PN5RG_k141_608398_1	1
PN3CC_k141_2500759	1
PN14RH_k141_891240	1
PN1RK_k141_17038	1
PN10RN_k141_621367	1
PN16RH_k141_148475	1
PN1CA_k141_361505	1
PN3RA_k141_453813_1	1
PN5CF_k141_720800	1
PN7RP_k141_1243058_1	1
PN1GK_k141_90722	1
PN3JD_k141_113252	1
PN13RA_k141_355897	1
PN15RE_k141_462058	1
PN7RV_k141_623612	1
PN5CA_k141_523490_fragment_1	1
PN11RI_k141_1564012	1
PN12RI_k141_353311	1
PN2CH_k141_1773512	1
PN2LD_k141_969554	1
PN10RK_k141_749922_1	1
PN12RH_k141_1089674	1
PN14RH_k141_1212727	1
PN14RI_k141_1802893	1
PN15RF_k141_659368	1
PN1CL_k141_1382563	1
PN6RS_k141_1109345_1	1
PN15RA_k141_690190	1
PN3RG_k141_2451182	1
PN4RG_k141_23755_1	1
PN15RN_k141_148698	1
PN15RF_k141_51526	1
PN3CF_k141_1092018	1
PN5RF_k141_11874	1
PN8RP_k141_285991_1	1
PN1RI_k141_550573	1
PN5RA_k141_76159	1
PN5RB_k141_401499	1
PN14RK_k141_1251795	1
PN1RK_k141_1479116	1
PN15RK_k141_1567929	1
PN10RB_k141_1529284	1
PN10RM_k141_961012	1
PN10RQ_k141_326521_1	1
PN10RS_k141_1151670	1
PN11RE_k141_926223	1
PN11RN_k141_194348	1
PN13RN_k141_936556	1
PN14RN_k141_1050637	1
PN14RQ_k141_1389463	1
PN16RS_k141_1158073	1
PN16RV_k141_1322810	1
PN16RV_k141_837794	1
PN1CA_k141_1859062	1
PN1GH_k141_193600_1	1
PN1LH_k141_441624	1
PN1RC_k141_371890_1	1
PN1RE_k141_1501712	1
PN1RE_k141_738795	1
PN1RI_k141_417693	1
PN5CC_k141_130778_1	1
PN5LG_k141_530717_1	1
PN6RA_k141_575743	1
PN6RQ_k141_140361	1
PN7RP_k141_157353	1
PN8RL_k141_241963	1
PN8RL_k141_747767	1
PN7RQ_k141_1108603	1
PN9RJ_k141_1158481_1	1
PN7RF_k141_685428	1
PN6RN_k141_797242	1
PN5RC_k141_274662	1
PN3LF_k141_1635400	1
PN1RG_k141_184566	1
PN3CD_k141_1092111	1
PN3GA_k141_2240_1	1
K341_NODE_3	1
PN1RA_k141_2858575	1
J387_NODE_1_1	1
J387_NODE_2_1	1
J410_NODE_10_1	1
PN10RP_k141_1270251	1
PN1LC_k141_1382353	1
PN3CF_k141_282828	1
PN6RP_k141_75466	1
PN7RT_k141_2155385	1
PN13RL_k141_1316725	1
H139_NODE_1_2	1
PN16RN_k141_987472	1
PN3JC_k141_116865	1
PN1RC_k141_1493937	1
PN10RB_k141_452325	1
PN1RC_k141_827403_1	1
PN15RE_k141_285535	1
B4_NODE_23	1
H118_NODE_4_1	1
J131_NODE_2_1	1
J131_NODE_6_1	1
J1394_NODE_1_1	1
J1395_NODE_15_1	1
J146_NODE_19_1	1
J658_NODE_31_1	1
J770_NODE_4_1	1
PN12RC_k141_442457_1	1
PN8RP_k141_153021	1
PN9RJ_k141_1760072	1
R101_NODE_1_1	1
H203_NODE_12_1	1
H203_NODE_7_1	1
J342_NODE_32	1
J396_NODE_1_1	1
J852_NODE_8_1	1
J900_NODE_12_1	1
PN2IB_k141_142260	1
R106_NODE_1_1	1
PN1RD_k141_1664521	1
PN2RI_k141_1226602	1
PN5CC_k141_545668	1
PN7RK_k141_405660_1	1
PN16RO_k141_694325	1
PN1CI_k141_457194	1
PN2LG_k141_606895	1
PN7RH_k141_34081	1
PN13RL_k141_1985951	1
PN12RH_k141_357982	1
PN1RB_k141_2670363	1
PN1GH_k141_181505	1
PN4RE_k141_784497_1	1
PN5LB_k141_576975_1	1
PN5LC_k141_459409_1	1
PN5RA_k141_1055532_1	1
PN8RF_k141_939232_fragment_1	1
J28_NODE_1_1	1
J28_NODE_7_1	1
PN10RA_k141_1027324	1
PN10RD_k141_2022597	1
PN10RJ_k141_1792380	1
PN10RP_k141_824887_1	1
PN13RD_k141_638440	1
PN13RO_k141_965445	1
PN13RT_k141_1423307	1
PN14RH_k141_2075473	1
PN14RM_k141_1258878	1
PN14RQ_k141_1406914	1
PN16RE_k141_782272	1
PN16RF_k141_1926787	1
PN16RI_k141_420544	1
PN16RP_k141_206263	1
PN16RV_k141_127851	1
PN1CL_k141_307205_1	1
PN1DL_k141_126795	1
PN1RA_k141_3316575	1
PN1RC_k141_879674	1
PN1RI_k141_582666	1
PN1RL_k141_1974028	1
PN2LF_k141_1402636_1	1
PN3CD_k141_1355898_1	1
PN3LF_k141_1635404	1
PN5CC_k141_152144	1
PN5CD_k141_75811	1
PN5CF_k141_619663_1	1
PN5LA_k141_337398_1	1
PN5LB_k141_168109	1
PN5LC_k141_789384	1
PN5LF_k141_192552_1	1
PN5RH_k141_654848_1_fragment_1	1
PN6RF_k141_1352836_1	1
PN7RC_k141_1699048_1	1
PN8RA_k141_1018411	1
PN8RF_k141_1360355	1
PN8RJ_k141_670845	1
PN14RP_k141_1218091_1	1
PN5RB_k141_487466_1	1
PN1RE_k141_1758309	1
PN7RH_k141_483829	1
PN5RA_k141_628656	1
PN13RP_k141_1795068	1
PN5RG_k141_381558_1	1
PN16RL_k141_1778865	1
PN5CA_k141_178431	1
PN13RP_k141_1781320_1	1
PN5RC_k141_342980_1	1
PN13RG_k141_1161589	1
PN8RO_k141_135678	1
G129_NODE_2	1
J194_NODE_7_1	1
J9_NODE_1_1	1
PN14RE_k141_278021	1
PN1JH_k141_154636	1
PN1LI_k141_699297	1
PN1RL_k141_285570	1
PN2GF_k141_503219	1
PN2JA_k141_59044	1
PN5IC_k141_42394_1	1
PN5RF_k141_855827_1	1
PN7RP_k141_577190	1
PN1GJ_k141_176954	1
PN1JJ_k141_205117	1
PN2GC_k141_119790	1
PN12RJ_k141_874153	1
PN16RU_k141_51242	1
PN2CJ_k141_2372960	1
PN8RS_k141_689268	1
PN12RC_k141_291080	1
PN10RF_k141_140630	1
PN11RB_k141_1314947	1
PN1CF_k141_291250	1
PN1CH_k141_509993	1
PN1RE_k141_1289425	1
PN3CA_k141_1833337	1
PN5JH_k141_408053	1
PN5LE_k141_439618	1
PN5RB_k141_453590	1
PN6RJ_k141_352790	1
PN8RG_k141_906306	1
PN15RF_k141_1015926	1
PN11RD_k141_2592006	1
PN8RH_k141_642073	1
PN15RO_k141_673177	1
PN13RN_k141_1230127	1
PN16RN_k141_891094	1
PN14RD_k141_1899423	1
PN15RA_k141_811442	1
PN15RD_k141_226096	1
PN16RF_k141_2201635	1
PN1CE_k141_688882	1
PN1LI_k141_127257	1
PN1RL_k141_1083441	1
PN2RA_k141_2152962	1
PN5CC_k141_545665	1
PN7RU_k141_951721	1
PN8RJ_k141_1061284	1
PN15RI_k141_1000967	1
PN10RC_k141_1230677	1
PN10RQ_k141_505987	1
PN10RQ_k141_870659	1
PN11RE_k141_1971602	1
PN11RH_k141_2503339	1
PN12RG_k141_726467	1
PN13RI_k141_1431800_1	1
PN13RN_k141_95187	1
PN13RP_k141_1533945	1
PN13RQ_k141_1192323_1	1
PN13RQ_k141_925169_1	1
PN13RR_k141_180664	1
PN14RB_k141_959150	1
PN14RS_k141_1093157	1
PN15RA_k141_264596	1
PN15RD_k141_178387	1
PN15RF_k141_437407	1
PN16RA_k141_1690168_1	1
PN16RE_k141_629306	1
PN16RE_k141_757998_1	1
PN16RF_k141_854133_1	1
PN16RH_k141_387834	1
PN16RL_k141_331766	1
PN16RM_k141_1528255	1
PN16RQ_k141_29915	1
PN16RR_k141_1158400	1
PN16RR_k141_155704_1	1
PN16RT_k141_290957	1
PN1CD_k141_705215	1
PN1CJ_k141_1684000	1
PN1CL_k141_1316422	1
PN1RB_k141_2121736	1
PN1RB_k141_976234	1
PN1RG_k141_889069	1
PN1RI_k141_1449795	1
PN1RK_k141_2491950	1
PN2CB_k141_2346242	1
PN2CG_k141_321027	1
PN2LD_k141_1460809	1
PN2RA_k141_2749860	1
PN3CG_k141_1440217	1
PN3LB_k141_1566740_1	1
PN3LB_k141_394130	1
PN3LD_k141_167470_1	1
PN3RA_k141_2173348	1
PN3RD_k141_1133801_1	1
PN3RD_k141_85612	1
PN3RF_k141_1413105	1
PN3RF_k141_2025656	1
PN5LC_k141_129061_fragment_3	1
PN5RE_k141_78330_1	1
PN5RG_k141_75221	1
PN6RC_k141_725492_1	1
PN6RF_k141_1253850_1	1
PN6RF_k141_459962	1
PN6RK_k141_108149	1
PN6RM_k141_1271222	1
PN6RN_k141_557464	1
PN6RQ_k141_1325538	1
PN6RQ_k141_1492900	1
PN6RQ_k141_297870	1
PN6RQ_k141_996227_1	1
PN7RC_k141_1658694_1	1
PN7RF_k141_721912	1
PN7RG_k141_1682078	1
PN7RS_k141_368393	1
PN8RC_k141_187618	1
PN8RK_k141_271590	1
PN8RL_k141_819890	1
PN8RP_k141_785031	1
PN8RS_k141_1105034	1
PN8RS_k141_1180945	1
PN9RL_k141_1788300	1
PN5CC_k141_545654	1
PN5RC_k141_171554	1
PN16RS_k141_876638	1
PN8RO_k141_35017	1
PN14RS_k141_1394684	1
PN16RU_k141_1909879	1
PN13RP_k141_1202287	1
PN5RC_k141_307259	1
PN7RN_k141_1729071	1
PN2GG_k141_478725	1
PN13RI_k141_768064	1
PN7RO_k141_873013	1
PN16RF_k141_620575_1	1
PN15RB_k141_720024	1
PN7RA_k141_352606	1
GY23_NODE_1_1	1
J1364_NODE_14_1	1
XR9_NODE_1_1	1
PN14RJ_k141_691800	1
PN16RE_k141_217575	1
PN16RP_k141_1067896	1
PN1CA_k141_1219127	1
PN1CI_k141_1129987	1
PN1LG_k141_538994	1
PN1RE_k141_1162710	1
PN1RH_k141_5959	1
PN2CD_k141_1049427_1	1
PN2LI_k141_630173	1
PN8RG_k141_894389	1
PN8RH_k141_872825	1
K330_NODE_1_1	1
K330_NODE_3_1	1
PN13RO_k141_130234	1
PN16RK_k141_1668673	1
PN1IE_k141_62126	1
PN2RG_k141_1133214	1
PN5CG_k141_503855	1
PN5JD_k141_341100	1
PN5RB_k141_733440	1
PN5RC_k141_233193	1
PN5RF_k141_122120	1
PN8RJ_k141_929250	1
J1034_NODE_10_1	1
J1044_NODE_2_1	1
J1071_NODE_32_1	1
PN12RG_k141_960561_1	1
PN5RB_k141_1005819	1
PN8RC_k141_1034246_1	1
PN8RC_k141_12539	1
PN8RC_k141_338315_1	1
Q36_NODE_1_1	1
Q36_NODE_7_fragment_2	1
CH20_NODE_15_1	1
CH20_NODE_5_1	1
PN13RS_k141_88206	1
PN4RC_k141_4011	1
PN14RK_k141_60706	1
PN13RD_k141_1009834	1
PN16RJ_k141_695576	1
PN5CA_k141_65113_1	1
PN5LB_k141_501634_fragment_1	1
PN5RE_k141_278905_1	1
PN6RJ_k141_1028684	1
PN7RN_k141_910353	1
PN8RF_k141_952486_1	1
PN14RB_k141_930109	1
PN8RF_k141_1088236	1
PN8RM_k141_111470	1
PN10RC_k141_91290	1
PN11RF_k141_1425042	1
PN13RK_k141_2072439	1
PN13RP_k141_1485649_1	1
PN1GD_k141_209936_1	1
PN1GD_k141_93248_1	1
PN1RA_k141_1104161	1
PN2CI_k141_1671099	1
PN3CF_k141_1689811	1
PN3GE_k141_307754	1
PN3LG_k141_649569	1
PN3RA_k141_581150_1	1
PN3RF_k141_598475	1
PN6RA_k141_976698_1	1
PN8RN_k141_506701	1
PN9RB_k141_1695651	1
PN1CH_k141_977987	1
PN15RE_k141_1141472	1
PN13RL_k141_1829403_1	1
PN14RD_k141_139755	1
PN14RH_k141_495840	1
PN1CJ_k141_1340013_1	1
PN1RB_k141_3978645	1
PN1RD_k141_1309157	1
PN2JG_k141_53054	1
PN5LC_k141_130665	1
PN8RR_k141_837624	1
PN12RH_k141_449170	1
PN13RT_k141_625224	1
PN5RE_k141_403395	1
PN5RC_k141_233084	1
PN5RH_k141_728164	1
PN13RO_k141_1004832	1
PN5LA_k141_485264	1
PN10RA_k141_1326578	1
PN10RH_k141_59904	1
PN12RB_k141_173006	1
PN12RD_k141_725807	1
PN13RB_k141_2227685	1
PN13RE_k141_324987	1
PN13RJ_k141_490223	1
PN15RG_k141_1137055	1
PN16RB_k141_1833841	1
PN16RB_k141_785707	1
PN16RV_k141_1293095	1
PN1CL_k141_586983	1
PN1RE_k141_181336_1	1
PN2CJ_k141_1883743	1
PN3CD_k141_1584647	1
PN3CD_k141_769395	1
PN3LA_k141_464229	1
PN3LG_k141_227577	1
PN6RF_k141_813283	1
PN6RH_k141_1406361	1
PN7RK_k141_1756932	1
PN8RB_k141_1535383	1
PN14RL_k141_1182408_1	1
PN14RQ_k141_917049	1
PN16RN_k141_1183823	1
PN3RE_k141_826766	1
PN8RF_k141_1249006	1
PN8RJ_k141_88418	1
PN1RG_k141_899567	1
PN5IB_k141_210567_1	1
PN8RO_k141_1197522	1
PN11RD_k141_1323997	1
PN13RC_k141_475616	1
PN13RS_k141_270581	1
PN16RE_k141_544531	1
PN1RL_k141_1701153_1	1
PN1RL_k141_2211539_1	1
PN3LA_k141_166081_1	1
PN6RB_k141_1108638	1
PN8RF_k141_1039660	1
PN13RO_k141_337985	1
PN6RL_k141_2083866_1	1
PN14RD_k141_907190	1
PN15RE_k141_675601	1
PN3LD_k141_1461319	1
PN5CC_k141_468946	1
PN15RK_k141_1433948	1
PN15RE_k141_1148318	1
PN3RH_k141_2261536_1	1
PN16RG_k141_1660008	1
PN13RR_k141_1211935	1
PN16RC_k141_569306	1
PN10RL_k141_165434_1	1
PN11RA_k141_2309309_1	1
PN14RQ_k141_967780	1
PN16RN_k141_21224	1
PN16RP_k141_1221496_1	1
PN1RH_k141_1989725_1	1
PN2RA_k141_2086841	1
PN2RH_k141_1685027	1
PN3CB_k141_2273194	1
PN8RJ_k141_1036431	1
PN2RF_k141_2127973_1	1
PN10RJ_k141_934721	1
PN11RE_k141_2690722	1
